Time (UTC),Machines > Bridgeport Mill 3 > Spindle > X-Axial > Damage Accumulation,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Damage Accumulation
2/29/2020 5:00,0.98776483,1.04320411
2/29/2020 5:09,0.993623704,1.053630878
2/29/2020 5:19,0.989813209,1.040778066
2/29/2020 5:29,0.992518195,1.044470085
2/29/2020 5:39,0.993291532,1.054416316
2/29/2020 5:49,0.998204769,1.056041806
2/29/2020 5:59,0.99076568,1.040075222
2/29/2020 6:10,1.000371569,1.060205182
2/29/2020 6:19,0.996673671,1.058793021
2/29/2020 6:29,0.988575527,1.037635907
2/29/2020 6:39,1.000037109,1.063179356
2/29/2020 6:49,0.981191795,1.031070466
2/29/2020 6:59,0.992694169,1.053028728
2/29/2020 7:09,0.997487549,1.051178214
2/29/2020 7:20,0.998772714,1.055169812
2/29/2020 7:29,0.984634189,1.034213395
2/29/2020 7:39,0.990551165,1.048414689
2/29/2020 7:49,0.991026028,1.040752614
2/29/2020 7:59,0.989254587,1.042555932
2/29/2020 8:09,0.984213717,1.032353312
2/29/2020 8:19,0.987714182,1.044390708
2/29/2020 8:30,0.989994627,1.045299883
2/29/2020 8:40,0.985365939,1.033115679
2/29/2020 8:49,0.99867183,1.048628575
2/29/2020 8:59,0.98922244,1.043048691
2/29/2020 9:09,0.98967921,1.041867101
2/29/2020 9:19,0.997379486,1.05651003
2/29/2020 9:29,0.994013412,1.050028554
2/29/2020 9:40,0.991639956,1.041991141
2/29/2020 9:49,0.997510625,1.052887988
2/29/2020 9:59,0.995325417,1.050822072
2/29/2020 10:09,0.978210632,1.036047967
2/29/2020 10:19,1.003283203,1.069009287
2/29/2020 10:29,0.996800063,1.056714828
2/29/2020 10:39,0.975169205,1.022757331
2/29/2020 10:50,0.995730744,1.053869626
2/29/2020 10:59,0.994187386,1.048534932
2/29/2020 11:09,0.995227379,1.048795797
2/29/2020 11:19,1.000698005,1.058846446
2/29/2020 11:29,0.991100084,1.051983747
2/29/2020 11:39,0.998274634,1.066378048
2/29/2020 11:49,1.005088078,1.070739037
2/29/2020 12:00,0.993686661,1.048036091
2/29/2020 12:09,0.999818342,1.053648856
2/29/2020 12:19,0.993111528,1.049118118
2/29/2020 12:29,0.975576629,1.022347915
2/29/2020 12:39,0.998134446,1.059474797
2/29/2020 12:49,1.001712207,1.065121621
2/29/2020 12:59,0.996032151,1.053630911
2/29/2020 13:10,0.984566182,1.032398533
2/29/2020 13:20,0.992113147,1.044760369
2/29/2020 13:29,0.989420904,1.046652143
2/29/2020 13:39,0.998821215,1.055958392
2/29/2020 13:49,0.993999375,1.046852241
2/29/2020 13:59,0.992055491,1.046653042
2/29/2020 14:09,0.998088458,1.058928796
2/29/2020 14:20,0.988130352,1.039026506
2/29/2020 14:30,0.98179202,1.034635182
2/29/2020 14:39,1.000691263,1.063323142
2/29/2020 14:49,0.998387288,1.056521055
2/29/2020 14:59,1.001221439,1.060730581
2/29/2020 15:09,1.001274687,1.060593095
2/29/2020 15:19,0.999357646,1.062629054
2/29/2020 15:30,0.998075069,1.058688349
2/29/2020 15:40,0.994748068,1.055526078
2/29/2020 15:49,0.985303297,1.039160404
2/29/2020 16:09,0.990725134,1.044274974
2/29/2020 16:19,0.985830962,1.039571589
2/29/2020 16:29,0.997015433,1.051494621
2/29/2020 16:40,0.993865249,1.050803202
2/29/2020 16:50,0.993870467,1.048928013
2/29/2020 16:59,0.995311747,1.054185882
2/29/2020 17:09,0.983684892,1.030882837
2/29/2020 17:19,0.988574468,1.037862556
2/29/2020 17:29,1.006022635,1.074685208
2/29/2020 17:39,0.99738688,1.052422543
2/29/2020 17:50,0.995685062,1.06295452
2/29/2020 18:00,0.990075751,1.039606058
2/29/2020 18:09,0.98801871,1.04044478
2/29/2020 18:19,1.005257089,1.073506326
2/29/2020 18:29,0.994369803,1.051588051
2/29/2020 18:39,0.988529709,1.039786024
2/29/2020 18:49,0.989023421,1.050134667
2/29/2020 18:59,0.988903477,1.0426622
2/29/2020 19:10,1.006399399,1.074046356
2/29/2020 19:19,0.980405091,1.03214575
2/29/2020 19:29,0.996215801,1.051306395
2/29/2020 19:39,0.998442478,1.056485924
2/29/2020 19:49,0.990865656,1.054770874
2/29/2020 19:59,0.996260581,1.059727509
2/29/2020 20:09,1.004548336,1.0665906
2/29/2020 20:20,0.994748028,1.053972339
2/29/2020 20:29,0.999572685,1.063259376
2/29/2020 20:39,0.992558976,1.054756083
2/29/2020 20:49,0.98754716,1.036940323
2/29/2020 20:59,0.993345988,1.049186061
2/29/2020 21:09,0.991476384,1.048662703
2/29/2020 21:20,0.990496325,1.046378601
2/29/2020 21:30,1.001621015,1.06445827
2/29/2020 21:39,0.991110356,1.042277071
2/29/2020 21:49,0.996152881,1.050393976
2/29/2020 21:59,0.992729626,1.044167805
2/29/2020 22:09,0.992978579,1.052885596
2/29/2020 22:19,1.00298037,1.076925503
2/29/2020 22:29,0.983959374,1.033187048
2/29/2020 22:40,0.988698013,1.041799786
2/29/2020 22:49,0.996376595,1.052998765
2/29/2020 22:59,1.00419573,1.06694748
2/29/2020 23:09,0.996442193,1.0581465
2/29/2020 23:19,0.986497598,1.043756404
2/29/2020 23:29,1.002111898,1.056645755
2/29/2020 23:39,0.99287735,1.056718612
2/29/2020 23:50,0.992742963,1.046412919
3/1/2020 0:00,0.991112427,1.034160199
3/1/2020 0:09,0.992711625,1.043507669
3/1/2020 0:19,0.987146736,1.036195565
3/1/2020 0:29,0.995674413,1.051039748
3/1/2020 0:39,0.989836348,1.0419909
3/1/2020 0:50,1.002017147,1.067541508
3/1/2020 1:00,0.9953019,1.050920176
3/1/2020 1:09,0.999517306,1.059297388
3/1/2020 1:19,0.9987695,1.055415094
3/1/2020 1:29,0.998356105,1.056197436
3/1/2020 1:39,1.004984063,1.078258769
3/1/2020 1:49,0.998090935,1.056140915
3/1/2020 2:00,1.006823743,1.07859014
3/1/2020 2:10,0.999652709,1.053689835
3/1/2020 2:19,0.997124957,1.050386132
3/1/2020 2:29,0.998438696,1.055151066
3/1/2020 2:39,0.997649445,1.052955235
3/1/2020 2:49,0.998119644,1.055702557
3/1/2020 2:59,1.000368532,1.066525578
3/1/2020 3:10,0.99746297,1.05022368
3/1/2020 3:20,0.982759669,1.034608285
3/1/2020 3:29,0.996257505,1.061015073
3/1/2020 3:39,1.007006425,1.069679305
3/1/2020 3:49,0.986632811,1.04256192
3/1/2020 3:59,0.987775104,1.040340962
3/1/2020 4:09,0.998252104,1.056969213
