Time (UTC),Machines > Bridgeport Mill 1 > Spindle > X-Axial > Damage Accumulation,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Damage Accumulation
2/29/2020 5:00,0.96541223,1.010832502
2/29/2020 5:09,0.973020467,1.01237775
2/29/2020 5:19,0.957371132,1.004433362
2/29/2020 5:29,0.985778008,1.016282281
2/29/2020 5:39,0.954938435,1.007193499
2/29/2020 5:49,0.98733643,1.009720583
2/29/2020 5:59,0.968924419,1.011922336
2/29/2020 6:10,0.971308608,1.010410769
2/29/2020 6:19,0.977160419,1.005168697
2/29/2020 6:29,0.969665442,1.00625665
2/29/2020 6:39,0.968802757,1.00837419
2/29/2020 6:49,0.975483858,1.012590606
2/29/2020 6:59,0.958097318,1.006217005
2/29/2020 7:09,0.95382394,1.007698591
2/29/2020 7:20,0.974959442,1.00787348
2/29/2020 7:29,0.960933987,1.005998802
2/29/2020 7:39,0.980930926,1.010321426
2/29/2020 7:49,0.962265568,1.003915943
2/29/2020 7:59,0.958569482,1.005874436
2/29/2020 8:09,0.959070505,1.008762713
2/29/2020 8:19,0.960817704,1.007234468
2/29/2020 8:30,0.955654558,1.00999188
2/29/2020 8:39,0.976353121,1.01320245
2/29/2020 8:49,0.963670303,1.010139542
2/29/2020 8:59,0.944701624,1.008924998
2/29/2020 9:09,0.959190316,1.006747151
2/29/2020 9:19,0.958668242,1.004880946
2/29/2020 9:29,0.945447464,1.001667286
2/29/2020 9:40,0.971943695,1.004251145
2/29/2020 9:49,0.956375476,1.009031602
2/29/2020 9:59,0.961955751,1.010702644
2/29/2020 10:09,0.969036903,1.006934123
2/29/2020 10:19,0.958546852,1.005362843
2/29/2020 10:29,0.961753446,1.008222354
2/29/2020 10:39,0.966968249,1.008387462
2/29/2020 10:50,0.960078391,1.005500779
2/29/2020 10:59,0.963378111,1.006374213
2/29/2020 11:09,0.991608914,1.314274745
2/29/2020 11:19,0.948127756,1.00760873
2/29/2020 11:29,0.964172578,1.005942036
2/29/2020 11:39,0.96022211,1.009261816
2/29/2020 11:49,0.975079164,1.007762564
2/29/2020 12:00,0.958734578,1.01028306
2/29/2020 12:09,0.964114294,1.008757404
2/29/2020 12:19,0.959950708,1.006442949
2/29/2020 12:29,0.962154602,1.007267383
2/29/2020 12:39,0.9823045,1.010030287
2/29/2020 12:49,0.97424133,1.008789012
2/29/2020 12:59,0.951966158,1.005781083
2/29/2020 13:10,0.971938932,1.007656264
2/29/2020 13:20,0.953122634,1.009795902
2/29/2020 13:29,0.987649664,1.011724166
2/29/2020 13:39,0.956766046,1.003698489
2/29/2020 13:49,0.960132491,1.006152539
2/29/2020 13:59,0.990955867,1.006654458
2/29/2020 14:09,0.957921123,1.007117979
2/29/2020 14:20,0.969983831,1.007675169
2/29/2020 14:30,0.954837915,1.00372021
2/29/2020 14:39,0.93105199,1.010191677
2/29/2020 14:49,0.972782422,1.00246141
2/29/2020 14:59,0.968246158,1.008174546
2/29/2020 15:09,0.945977308,1.00539416
2/29/2020 15:19,0.976676052,1.010360528
2/29/2020 15:30,0.95929711,1.010465015
2/29/2020 15:40,0.951607597,1.005990015
2/29/2020 15:49,0.955182097,1.005157512
2/29/2020 15:59,0.957918423,1.006265211
2/29/2020 16:09,0.948338389,1.013770663
2/29/2020 16:19,0.971317074,1.00809676
2/29/2020 16:29,0.958698185,1.009456006
2/29/2020 16:40,0.957652674,1.007388334
2/29/2020 16:50,0.950585978,1.007922485
